Giant African Snail|A.fulica can be identified by its large size and relatively long, narrow conical shell. Reaching a length of up to 200 mm the shell is more commonly in the size range 50 to 100 mm. The colour can be variable but is most commonly light brown, with . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1640/Giant-African-Snail
Giant hogweed|Giant hogweed is a perennial that grows 4-6 m in height. It has stout dark-reddish-purple stems, and spotted leaf stalks with sturdy pustulate bristles which contain a toxic sap. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1008/Giant-hogweed
Giant knotweed|Giant knotweed is similar to Asiatic knotweed but is taller, growing to heights of 1.5 m. Note: Hybrid plants have characters intermediate between the two parents. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1009/Giant-knotweed
Giant reed|Giant reed is a clump-forming bamboo-like grass with a dense root mass and short rhizomes. It can grow up to 5 m in height. Hollow stems, up to 4 cm across, are initially erect but become semi-lax over time. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1010/Giant-reed
Gisborne cockroach|The Gisborne cockroach Dymaplaneta semivitta is dark red/brown to black in colour, with distinctive white bands down the thoratic segments. Its body is smooth and shiny and wingless. Adults are up to 45 mm long and 12-15 mm wide. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1627/Gisborne-cockroach
Glassy-winged sharpshooter|The glassy-winged sharpshooter (Homalodisca coagulata) is a large leaf-hopping insect; mostly brown and around 14mm in size. They are superb fliers and able to spread diseases over long distances. Any sightings must be reported to MPI 0800 80 99 66 . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1625/Glassy-winged-sharpshooter
Golden hunter wasp|Golden hunter wasps Sphictostethus wakefieldi are conspicuous solitary wasps, with gold markings and measures between 8-22 mm. These wasps have very long hind legs. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1623/Golden-hunter-wasp
Grain Weevils|Adults are about 3mm long, are hard, dark brown or black. They have a distinctive snout which contains the mouth parts. These pests are in New Zealand, do not report. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1621/Grain-Weevils
Great reedmace|Great reedmace is an erect perennial aquatic herb that grows up to 3 m tall. Its stems grow from thick underground rhizomes, and it has wide flat sheathing leaves which are pale-greyish-green. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1011/Great-reedmace
Green cestrum|Green cestrum is a shrub that grows 1-3 m high. Its erect stems become woody as it matures. Leaves are hairless, up to 120 cm long and 2.5 cm wide, and foul-smelling when crushed. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1012/Green-cestrum
Green goddess|Green goddess is similar to the whiteflowered arum lily, but is most easily distinguished by its green flowers. It is an evergreen plant with large arrowshaped leaves, growing in clumps up to 1.5 m tall. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1013/Green-goddess
Grey willow|Grey willow is a deciduous shrub or small tree that can grow to 7 m tall. This plant spreads by seed or by suckering from the roots. Plants are either male or female. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1014/Grey-willow
Guinea grass|Guinea grass seeds profusely and is spread by birds, wind, etc. Seeds can survive long periods of drought and the plant can regenerate rapidly due to underground rhizomes. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1015/Guinea-grass
Gum Leaf Skeletoniser|Gum leaf skeletoniser (Uraba lugens) is a native Australian moth, first discovered in New Zealand in 1992 at Mount Maunganui. This first population was eradicated, but it was found again in Auckland in 2001. Gum leaf skeletoniser is widespread in the . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1614/Gum-Leaf-Skeletoniser
Gypsy Moth|Gypsy moths are distinctive in appearance. The moths are large with a wingspan of about 5 cm. The males are greyish brown and can fly. Whereas, the females are larger, white with dark wavy bands and cannot fly. Any sightings must be reported to MPI . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1611/Gypsy-Moth
Hadda beetle|The adult is an orange coloured beetle, although the colour does vary. They have around 26 black spots on their back and are 7-10mm in size. The hadda beetle should not be confused with the common lady bird found throughout the country. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1609/Hadda-beetle
Harlequin ladybird|The Harlequin ladybird was first found in a public park in Auckland, in April 2016. It was not intentionally introduced into New Zealand. Soon after it was first detected here, it was confirmed as present across nearly all of Auckland city and from . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/3907/Harlequin-ladybird
Hawkweed|The Hawkweed group comprises small hardy plants which colonise tussock lands. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1016/Hawkweed
Heather|Heather is an evergreen plant that can grow up to 60 cm high. Its leaves are tiny and are arranged in four rows. Individual flowers are small, purple or pink, and arranged in dense spikes produced between December and March . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1017/Heather
Hendra Virus|Hendra virus is a viral infection found in Australian fruit bats (Pteropus spp.), which occasionally infects horses and people. It is not present in New Zealand, and infection of horses and people is rare in Australia. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1606/Hendra-Virus
Hornwort|Hornwort is a submerged freshwater weed found in still and flowing waters of streams, rivers, lakes and ponds. It has been found growing to depths of 16 m in clear deep lakes.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1006/Hornwort
Horsetail|Horsetails are mostly small perennials (but one species can be as tall as 2 m) that grow from creeping rhizomes. They often have separate sterile and fertile shoots, the latter producing spores.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1005/Horsetail
Huntsman Spider|Huntsman spiders are large, long-legged spiders, measuring up to 15 cm across the legs. They are mostly grey to brown, sometimes with banded legs. Many huntsman spiders, have rather flattened bodies adapted for living in narrow spaces under loose . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1602/Huntsman-Spider
Hydrilla|Hydrilla is a submerged, rooted annual or perennial aquatic plant which grows to water depths of up to 9m. It forms very dense stands crowding out native aquatic plant species, and restricting light and depleting oxygen restricting. All sightings . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1004/Hydrilla
Iceplant|Iceplant is a low-growing perennial with fleshy succulent leaves 7-12 cm long. Large (up to 10 cm diameter) many-petalled yellow flowers can be produced year-round but are most common from October to February.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1003/Iceplant
Indian Meal Moth|The moth's caterpillars are 10-20mm long and dull white with maybe a pink or green tinge, depending on the food eaten. The moth is bronze coloured and about 16mm long. Do not report sightings. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1600/Indian-Meal-Moth
Italian jasmine|Italian jasmine is a scrambling shrub up to 2.5 m tall. Leaves are pinnate, usually with 3-7 oval leaflets up to 5 cm long but often much less in the wild. Yellow, trumpet-shaped flowers are up to 2 cm long and in clusters of up to 10.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1002/Italian-jasmine
Japanese honeysuckle|This plant is a vigorous evergreen (semievergreen in cold districts) climber. Young stems are purple and hairy. As the plant ages the stems become woody. Stems are long and tough and twine clockwise.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1000/Japanese-honeysuckle
Japanese spindle tree|This is a hairless, evergreen shrub or small tree growing to 7 m. It has round or slightly ribbed twigs which are usually smooth but wrinkle when dry, and glossy, ovalish, finely toothed leaves (25-70 mm long) in opposite pairs along the stems. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/999/Japanese-spindle-tree
Japanese walnut|Japanese walnut is a tree that can grow to about 15m in height. It produces fruit (2.5 to 4cm long) that are walnut-like in appearance, with a green husk surrounding the nut. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/998/Japanese-walnut
Johne's disease|Johne's disease is a bacterial disease which inhibits an animal's ability to absorb nutrients through the intestinal wall. Livestock contract Johne's disease, usually when young, by ingesting an infective dose of the bacterium Mycobacterium . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1598/Johnes-disease
Johnson grass|Seedlings are very similar to young maize plants both in habit and growth pattern. Mature plants vary in height from 500 - 3000 mm. Leaf blades are flat, alternate up to 900mm long and 20 - 50 mm wide. Report any sightings to MPI on 0800 80 99 66 . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1596/Johnson-grass
Kahili ginger|Kahili ginger is a non-woody perennial growing to 2 m tall, which is also ginger-scented. Like yellow ginger, it has long shallow-rooted rhizomes which grow over each other close to the ground surface and form deep beds. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/997/Kahili-ginger
Katydid|The Katydid (known in Maori as the Kiki Pounamu) is a mostly nocturnal insect found mostly on shrubs and flower plants. They grow to about 75mm long and have large leaf-like wings which fold vertically over the body. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1595/Katydid
Khasia berry|Khasia berry is a deciduous or semievergreen shrub that grows up to 4 m. Young stems are covered with dense brown downy hairs. As the plant ages, stems become hairless and brownish-grey and are often covered in sooty mould.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/937/Khasia-berry
Lampreys - skin haemorrhaging and death|Lampreys are eel-like in appearance and are found throughout New Zealand. Unlike eels (tuna), they have a circular mouth without a jaw and seven gill holes or openings on both sides of their head. Report any sightings of lamprey with unusual red . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1342/Lampreys-skin-haemorrhaging-and-death
Lantana|Lantana is a significant weed with over 600 varieties. It is a low, erect or scrambling shrub with backwards-pointing prickles and a strong root system.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/936/Lantana
Lindavia (lake snow)|<i>Lindavia intermedia</i> (Lindavia), also known as "lake snow" is a freshwater diatom (a type of algae). The algae is smaller than the width of a human hair and so it is difficult to detect its presence in lakes unless specific tests are carried . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/3977/Lindavia-lake-snow
Little fire ant|This is a small (1.6 mm), slow moving, pale orange-brown ant that primarily lives in trees and shrubs. It can be distinguished from other New Zealand ants by its small, consistent size and pale colour. If you suspect you have found this in New . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1589/Little-fire-ant
Lodgepole pine|Lodgepole pine is an evergreen tree that can grow to a height of 6-24 m depending on the variety and growing conditions. Its bark is reddish-brown, and it has two yellow-green to dark-green needles together in a twisted bunch.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/935/Lodgepole-pine
Longhorn Beetle|The Citrus Longhorned Beetle and the Asian Longhorned Beetle are two species of beetle that have the potential to damage New Zealand hardwood forest and amenity trees. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1584/Longhorn-Beetle
Madeira vine|Madeira vine is a perennial hairless vine with fleshy rhizomes and slender reddish stems with small aerial tubers. It has heart-shaped leaves (2-11 x 2-10 cm) which are glossy and arranged alternately on the stems. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/934/Madeira-vine
Malaria Mosquito|Adult common malaria mosquitoes are medium-sized and dark brown. Wings are entirely dark scaled and 4 mm or more in length with four distinct dark-scaled spots..Report sightings or unusual mosquito activity to the Ministry of Health national mosquito . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1679/Malaria-Mosquito
Manchurian wild rice|Manchurian wild rice is a tall rhizome-producing perennial grass that grows up to 3 m tall. It has harsh, erect, dull-grey-green leaves (2-3 cm wide) up to 2.5 metres long, which have a stout midrib and taper to a point.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/635/Manchurian-wild-rice
Marron|Marron (Cherax tenuimanus) is a large fresh water crayfish native to Western Australia. It poses a significant threat to New Zealand's freshwater environment and its inhabitants (i.e. insects, native crayfish (Koura) native fish species. Any sighting . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/2943/Marron
Marshwort|Marshwort is a bottom-rooted perennial water lily-like plant. It has long-branched running stems which extend for several metres and lie just beneath the water surface, producing groups of leaves, roots and/or flowers on each node. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/634/Marshwort
Mediterranean fanworm|The Mediterranean fanworm is typically found in harbours and estuaries, living in depths between one to 30m. It's a segmented worm living inside a tube, usually fixed to a hard surface. It has a single spiral fan, which is white - banded with brown . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1489/Mediterranean-fanworm
Mediterranean fruit fly|Mediterranean fruit fly is one of the world's most destructive fruit pests. Adult flies are brightly coloured flies approximately 2/3 the size of a housefly (4 to 5 mm). Any sightings must be reported to MPI on 0800 80 99 66 . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1488/Mediterranean-fruit-fly
Mediterranean Snail|"The Mediterranean snail Cernuella virgata are common in many parts of Australia and have a dark spiral stripe in the ""swirl"" of their white-coloured shell. Call MPI if you find this snail on 0800 80 99 66. . ."|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1487/Mediterranean-Snail
Mexican daisy|This is a sprawling perennial daisy which grows to 40 cm tall with fibrous roots and long thin stems. It has small narrow leaves (the upper leaves are usually three-lobed) which are fragrant when crushed, and white, white-purplish or pink daisy-like . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/633/Mexican-daisy
Mexican waterlily|Mexican water lily is similar to other water lilies. It has underwater rhizomes and heart-shaped floating leaves.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/632/Mexican-waterlily
Mickey mouse plant|Mickey Mouse plant is a small shrub of 1-2 m in height. It produces spherical black berry-like fruits attached to red sepals, which resemble the face of Mickey Mouse.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/631/Mickey-mouse-plant
Mile-a-minute|Mile-a-minute is an evergreen climbing vine. Stems are rounded and moderately hairy. Leaves, green above and pale below, are made up of three heart-shaped leaflets (25-55 mm long). . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/630/Mile-a-minute
Monkey apple|Monkey apple is a tree, 6-20 m tall, which grows in forest, scrub and shrub-lands. It has glossy oval leaves which are aromatic when crushed, whitish flowers, and berry-like fruit that are white or pink-mauve. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/629/Monkey-apple
Monkey's comb, monkey's hairbrush|This slender climbing vine is semi-evergreen. It has large tubular creamy flowers with a yellow inside.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/628/Monkey-s-comb-monkey-s-hairbrush
Mothplant|This is an evergreen vine that grows to 10 m tall with pungent, milky sap and down stems which are woody near the base.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/627/Mothplant
Myrtle rust|Myrtle rust is a fungus. Initial symptoms are powdery, bright yellow or orange-yellow pustules on leaves, tips and stems. If you suspect myrtle rust, call MPI on 0800 80 99 66 immediately.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1484/Myrtle-rust
Nassella|The nassella family are tussock-forming perennial grasses, with fibrous roots from small shallot-like bases. They all have extremely tough, thin, round leaves (300-500 x 1 mm) which do not break when pulled. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/626/Nassella
Nor 98/atypical scrapie|Nor 98/atypical scrapie (Nor98/ATS) is a distinct brain condition in sheep and goats that is completely unrelated to scrapie (formerly defined as 'classical' scrapie). . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1482/Nor-98atypical-scrapie
Northern banana passionfruit|Northern banana passionfruit is a high-climbing vine which produces pink tubular flowers throughout the year. These develop into oval fruit that turn yellow or orange-yellow when ripe. It is very similar to banana passionfruit. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/625/Northern-banana-passionfruit
Northern Pacific Sea Star|Northern Pacific Seastar has five arms which have pointed and often up-turned tips. It's up to 50 cm across and is yellow and/or purple to red. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1480/Northern-Pacific-Sea-Star
Nosema ceranae and nosema disease of honeybees|Nosema ceranae is a microscopic spore-forming parasite which attacks the lining of the middle intestine of worker bees, queens and drones. Report any unexpected hive losses to MPI on 0800 80 99 66. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1479/Nosema-ceranae-and-nosema-disease-of-honeybees
Old man's beard|This is a deciduous climbing vine that grows to 20 m tall. It has very long woody stems with six prominent ribs, and pale easily rubbed-off bark. Leaves are arranged in opposite pairs on the stems, and are made up of five leaflets. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/624/Old-mans-beard
Orange cestrum|Orange cestrum is a shrub that grows to 2 m high, characterised by its clusters of orange cylindrical flowers that appear from November to July.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/623/Orange-cestrum
Orange hawkweed|The Hawkweed group comprises small hardy plants which colonise tussock lands. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1478/Orange-hawkweed
Oxygen weed|Lagarosiphon is a submerged bottom-rooting perennial which grows up to 5 m tall. Leaves are arranged spirally around the stem, and are curved backwards or downwards.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/622/Oxygen-weed
Painted Apple Moth|The painted apple moth is a voracious and indiscriminate feeder. This moth from South Australia defoliates plants by eating their leaves. It's a threat to forestry, horticulture, and indigenous trees. Any sightings must be reported to MPI, call 0800 . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1477/Painted-Apple-Moth
Pampas|Pampas is a giant, clump-forming grass that can grow to 4 m or more. The leaves are bluish-green above and dark-green below, and have a conspicuous midrib and sharp edges but no secondary veins between midrib and leaf edge.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/621/Pampas
Parrot's feather|Parrot's feather is a bottom-rooted, perennial, sprawling, mat-forming emergent plant with stems that grow to 2 m long, emerging 10 cm above water.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/620/Parrots-feather
Paua AVG Virus|Abalone Virus Ganglioneuritis (AVG) is a herpes-like virus affecting black and green lip abalone populations in Australia. AVG causes inflammation of the shellfish's nervous tissue, resulting in the edges of the foot curling inwards, swelling and . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1473/Paua-AVG-Virus
Pennisetum (excl. Kikuyu grass and Pearl millet)|The Pennisetum genus comprises large annual or perennial grasses, growing to 1-4 m tall. This entry excludes P. clandestinum (Kikuyu grass) and P. glaucum (pearl millet). . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/619/Pennisetum-excl-Kikuyu-grass-and-Pearl-millet
Perna perna|Perna perna is an edible bivalve mollusc, found in waters off the west coast of Africa and the coast of South America up to the Caribbean. It is generally a brown/brown-yellow colour and is sometime tinged with green around the margins. It grows to . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1205/Perna-perna
Phragmites|Phragmites is a perennial grass that grows up to 6 m tall on water margins. This pest is part of the National Interest Pest Response programme in New Zealand. Report sightings to MPI on 0800 80 99 66. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/618/Phragmites
Phytophthora kernoviae|Phytophthora kernoviae is a plant pathogen recently described in the United Kingdom. Researchers in the UK consider it to be a significant pathogen for some species in woodland forests.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1470/Phytophthora-kernoviae
Pig's ear|Pig's ear is a succulent species with grey-green opposite leaves with red margins. The leaves appear greyish and powdery. In summer, clusters of orange bell shaped drooping flowers form on 60cm stalks from the centre of the leaf rosette. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/617/Pigs-ear
Pine pitch canker|Pine pitch canker - caused by the fungus Fusarium circinatum - is a serious disease of pines and a threat to the forest industry in New Zealand. It can infect a tree at all ages, from seedling to mature trees. Contaminated seed is a likely pathway . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1338/Pine-pitch-canker
Plum pox|Plum pox virus (PPV) affects various species of stone fruit trees. PPV has also been transmitted artificially to a wide range of other plant species. Call MPI on 0800 80 99 66 if you suspect plum pox. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1466/Plum-pox
Polypody, common polypody|Polypody is a small evergreen fern with fronds that grow from horizontal rhizomes. Triangular leathery leaflets grow more-or-less opposite each other along the midrib of the frond.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/616/Polypody-common-polypody
Porcine Reproductive and Respiratory Syndrome|Anyone who suspects PRRS should call MPI's disease and pest hotline: 0800 80 99 66. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1464/Porcine-Reproductive-and-Respiratory-Syndrome
Port Jackson fig|Port Jackson fig is an evergreen tree (to about 15 m) that often begins life as an epiphyte. Young stems are finely hairy and become hairless as they mature. Its leaves are narrow-oval and leathery (6-12 cm long).  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/615/Port-Jackson-fig
Potato wart|Potato wart is a soil borne disease of potatoes produced by a single celled fungus, Synchytrium endobioticum. Any occurrence of this disease must be reported to MPI, call 0800 80 99 66.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1458/Potato-wart
Potato/Tomato Psyllid|The psyllid has three lifestages. The lifestages are egg, nymph and adult. Eggs are oval and yellow to orange in colour. They attach to the leaf by a stalk. Adult psyllids are 3-4mm in length with long clear wings. The adult can resemble miniature . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1453/PotatoTomato-Psyllid
Primrose willow|Primrose willow is a sprawling perennial aquatic herb with long many-branched stems, alternate shiny leaves and a 2 cm wide yellow flower produced in summer/autumn.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/614/Primrose-willow
Psa (bacterial kiwifruit vine disease)|Pseudomonas syringae pv. actinidiae (Psa) is a bacterium that can kill kiwifruit vines. Psa doesn't affect humans, animals or other plants. The bacteria can result in leaf spotting, cane/leader dieback and, in extreme cases, vine death accompanied by . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1451/Psa-bacterial-kiwifruit-vine-disease
Purple loosestrife|This is an erect, summer-green perennial herb growing to 1-2 m (occasionally to 3 m) with a taproot and fibrous roots that form dense surface mats and produce up to 50 stems per rootstock. Its many-branched stems are four to eight-sided, are pink at . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/613/Purple-loosestrife
Purple pampas|This is a giant clump-forming grass growing up to 3 m or more. The leaves tend to droop, and each has sharp edges and a wide conspicuous midrib but no secondary veins between midrib and leaf edge.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/612/Purple-pampas
Pyp grass|Pyp grass is a perennial grass growing from long, creeping rhizomes. The jointed stems are robust and usually around 90 cm tall, although they can be up to 150 or even 200 cm tall.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/610/Pyp-grass
Pyura|Pyura (aka Cunjevoi) is a type of sea squirt. Individual Pyura live in dense groups forming a mat over rocks, often highly visible at low tide. Pyura adults have a sack-like body, with a brown, or reddish-brown, leathery skin. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1450/Pyura
Queen of the night|Cestrum nocturnum is a shrub that grows between 1.5 and 2.5 m in height with a stem that becomes woody as it matures. It produces greenish white flowers which are fragrant at night, appearing from November to March. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/609/Queen-of-the-night
Queensland fruit fly|The Queensland fruit fly, a native of Australia, is considered its most serious insect pest of fruit and vegetable crops. Any sightings must be reported to MPI, call 0800 80 99 66.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1438/Queensland-fruit-fly
Queensland poplar|Queensland poplar is a shrub or tree up to 5 m tall. It has smooth heart-shaped leaves which turn distinctively red with age. Individual flowers are small and inconspicuous, and occur in spikes up to 17 cm long. Fruits are up to 1 cm in diameter. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/608/Queensland-poplar
Rainbow Lorikeet|The rainbow lorikeet is a distinctive multi-coloured parrot, about 30cm in length. It has a bright red beak and eyes, with a blue head and belly, green wings, tail and back and an orange/yellow breast. It has a distinctive screeching call. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/2944/Rainbow-Lorikeet
Rainbow Skink|Rainbow skinks are 3-4 cm long. They are usually brown or grey-brown in colour, with an iridescent rainbow or metallic sheen. Rainbow skinks have a dark brown stripe on each side of their body.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1369/Rainbow-Skink
Red cestrum|This species of red cestrum has dense clusters of scentless magenta-crimson red flowers from January to December, with pale green hairy leaves that omit an offensive smell if crushed or bruised.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/607/Red-cestrum
Red cestrum, early jessamine|Cestrum fasciculatum is an upright woody shrub, growing up to 4 m in height. It has clusters of hairy scarlet red-purple flowers that form over August to March. It has dark red berries which are uncommon. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/593/Red-cestrum-early-jessamine
Red Imported Fire Ant|Red imported fire ants are reddish brown in colour, although some have a shiny opaque black abdomen. Size varies from 3-6 mm in length. It is not present in New Zealand. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1364/Red-Imported-Fire-Ant
Rhododendron|Wild rhododendron is a dense suckering shrub growing to 5 m tall. The leaves are evergreen, 6-18cm long and 2-5 cm broad. The flowers are a violet purple, often with a small greenish-yellow spots of streaks, and are about 3.5-5 cm in diameter. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/592/Rhododendron
Roger's ant|This species' workers are only 1/16-inch long, and the winged females found in mating swarms are only about 1/8-inch long. Their body is brownish-yellow, and their head is shiny.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1357/Rogers-ant
Rosy wolf snail|The rosy wolf snail Euglandina rosea is a terrestrial snail with a long and slender body. It can be recognised by its shell, which is pinkish and almost translucent. The shell is usually 5 - 8 cm in length, 6 cm in height and 2 cm in width.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1352/Rosy-wolf-snail
Royal fern|Royal fern is a deciduous fern whose rhizomes form a short woody trunk up to 1.5 m high, bearing large fronds up to 3 m long and 75 cm wide. The fronds are feather-like, subdivided twice, yellow-green and tough.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/591/Royal-fern
Rum cherry|Rum cherry is a deciduous tree growing to 18m by 8m with a trunk diameter of up to 70-120 cm, occasionally more. The leaves are 6-14 cm long and aredeciduous.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/590/Rum-cherry
Sagittaria, Delta arrowhead|Sagittaria is an emergent aquatic plant that grows up to 80 cm in height, and is found in flowing or still fresh water and in marshes and swamps.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/576/Sagittaria-Delta-arrowhead
Salvinia|Salvinia is a perennial aquatic fern that forms floating mats on still waters and swamps. It has crowded brown-green leaves up to 4 cm long that are folded across the midrib. All sightings must be reported to MPI, call 0800 80 99 66.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/561/Salvinia
Scrapie|Scrapie is one of a group of brain wasting diseases known as transmissable spongiform encephalopathies (TSEs). The group includes bovine spongiform encephalopathy (BSE) in cattle and chronic wasting disease (CWD) in deer. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1349/Scrapie
Sea anemone passion flower|Flowers of the sea anemone passion flower have bluish purple and white bands giving them a speckled appearance. The leaves are oval shaped and the plant produces edible yellow/orange round hairless fruit. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1348/Sea-anemone-passion-flower
Sea spurge|Sea spurge plants grow in dense clusters and individual plants are up to one metre tall. Plants have multiple stems that are often reddish in colour at the base. The blue/green leaves are spiky, tightly packed and about 4-20mm long and 1-16mm wide.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1347/Sea-spurge
Sea Squirt (Clubbed Tunicate)|Styela clava is a club shaped sea squirt (marine animal). Individuals appear as a tough, leathery skinned cylindrical form, tapering to a stalk with a holdfast that anchors them to surfaces. The sea squirt is usually brown in colour, and underwater . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1346/Sea-Squirt-Clubbed-Tunicate
Selaginella|This is a small carpet-forming fern-like plant with long fine roots and creeping, slender, irregularly branched stems. The tiny leaves (up to 4 mm long) are in four rows along the stem.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/560/Selaginella
